batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08,peak_01_spike_sig,peak_01_spike_ref,peak_02_spike_sig,peak_02_spike_ref,peak_03_spike_sig,peak_03_spike_ref,peak_04_spike_sig,peak_04_spike_ref,peak_05_spike_sig,peak_05_spike_ref,peak_06_spike_sig,peak_06_spike_ref,peak_07_spike_sig,peak_07_spike_ref,peak_08_spike_sig,peak_08_spike_ref,peak_09_spike_sig,peak_09_spike_ref,peak_10_spike_sig,peak_10_spike_ref,peak_11_spike_sig,peak_11_spike_ref,peak_12_spike_sig,peak_12_spike_ref,peak_13_spike_sig,peak_13_spike_ref,peak_14_spike_sig,peak_14_spike_ref,peak_15_spike_sig,peak_15_spike_ref,peak_16_spike_sig,peak_16_spike_ref
67,5.665943645639345,1778516195.1676211,0.0119702089577913,6737.702837974143,6741.761807317297,2763.023746575854,6740.836190665403,6747.30772839808,2772.8847172577803,6751.912927530031,6751.124536173855,2798.771433818544,6755.470620778188,6755.189603264358,2810.3174267559225,6755.613907143075,6754.9490478955895,2834.976420536601,6760.670527554484,6761.487845768255,2847.168405411039,6737.956499679067,6739.41630039429,2869.1346751194783,6744.520750680074,6747.828836690404,2875.5616379295775,6739.963340159551,6743.333328239141,2874.991358913494,6744.19562612709,6749.222341596111,2886.5838794260317,6751.355984656296,6752.800562398753,2906.489025610305,6755.130600299539,6757.236555918942,2917.9233134642295,6755.512647858911,6754.942697985757,2936.577714585426,6756.339876822446,6757.417055353486,2949.797683060056,6742.10206926063,6744.785093376532,2969.4552021316945,6743.999510957607,6748.091735183543,2979.576898157969,0.0777652719050875,2767.9997859494565,-0.1478234874873279,2803.8202485011984,-0.0310747909026043,2838.9344427156557,0.2912547263453219,2872.4523256861935,-1.024301128521071,2880.0584915236564,-0.3111939301349088,2912.5635191313095,-0.3345782371658294,2943.8348308031213,-0.0307734475371596,2974.203547354579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,5.767016312573105,1778516195.2686238,0.0118316248990595,6735.048569550998,6739.86789131033,2763.023746575854,6741.776551945472,6745.255860867439,2772.8847172577803,6750.565328422532,6751.468041079561,2798.771433818544,6755.165212274963,6755.385313445609,2810.3174267559225,6756.045091236972,6755.746319955986,2834.976420536601,6760.435279823944,6758.991585414311,2847.168405411039,6735.964078307913,6737.700510437999,2869.1346751194783,6743.145241006205,6747.664063025339,2875.5616379295775,6738.320691078033,6743.321305437539,2874.991358913494,6744.199874682886,6749.302946480423,2886.5838794260317,6753.581587553871,6751.904581715928,2906.489025610305,6756.34643304704,6756.884854968365,2917.9233134642295,6757.116706910779,6757.185891126937,2936.577714585426,6758.245746859431,6759.214600971971,2949.797683060056,6740.299798270013,6745.726038450957,2969.4552021316945,6745.44518293242,6748.2635556438545,2979.576898157969,-0.090420246354008,2767.8316004311973,-0.2820079786420472,2803.6860640100435,-0.3968392679633724,2838.5686782385947,0.3297094875960991,2872.490780447444,-0.899380742261262,2880.183411909916,-0.0763823596445415,2912.7983307018,-0.4524025580547276,2943.717006482232,-0.224458964190488,2974.0098618379257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,5.8450473541161045,1778516195.3463838,0.0112889579031616,6736.286228871841,6742.148704037657,2763.023746575854,6739.753414127212,6745.562959623438,2772.8847172577803,6752.082840725006,6752.212475165817,2798.771433818544,6755.63836996057,6755.679232509094,2810.3174267559225,6756.632466301921,6754.742944035211,2834.976420536601,6758.761199070819,6759.103777852493,2847.168405411039,6736.459916862793,6738.3189305254145,2869.1346751194783,6742.771224439892,6747.281978787786,2875.5616379295775,6740.1388162117555,6743.472598343369,2874.991358913494,6742.040035761225,6747.68654522114,2886.5838794260317,6751.847534920683,6751.6958309135925,2906.489025610305,6754.412452241954,6756.244322523458,2917.9233134642295,6755.515268820491,6755.651436562031,2936.577714585426,6757.797525751138,6758.298049943454,2949.797683060056,6739.2492603233795,6743.131263563286,2969.4552021316945,6742.08331754134,6747.165863312652,2979.576898157969,-0.0326918561194558,2767.8893288214317,-0.2150507734795068,2803.753021215206,0.0734883242412372,2839.0390058307994,0.3243370434579416,2872.485408003306,-1.0770860462252765,2880.005706605952,-0.1115074791372708,2912.763205582307,-0.5367077924812651,2943.632701247806,-0.040872992466231,2974.19344780965,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,5.926275395671837,1778516195.427711,0.0114872090052813,6738.639878350705,6742.995173762875,2763.023746575854,6740.407512913776,6745.744383653759,2772.8847172577803,6749.453672402726,6751.497010728368,2798.771433818544,6755.0825855060075,6756.0057569459295,2810.3174267559225,6756.582198856864,6752.623119479171,2834.976420536601,6757.801282208027,6759.908850139071,2847.168405411039,6736.024082281382,6738.848123299814,2869.1346751194783,6741.903683100529,6747.210228627319,2875.5616379295775,6740.533688907907,6743.714157777302,2874.991358913494,6744.212667726259,6747.438292019438,2886.5838794260317,6752.867830180027,6753.266396674511,2906.489025610305,6757.541311856221,6755.497175780176,2917.9233134642295,6755.661778280405,6756.044949109026,2936.577714585426,6758.081170339578,6758.790488125439,2949.797683060056,6741.193789161598,6744.524499495676,2969.4552021316945,6744.179365467494,6748.4759039643,2979.576898157969,0.0137261184956655,2767.9357467960467,-0.3313885196732964,2803.636683469012,0.6076873585628492,2839.573204865121,0.3173229749925248,2872.478393934841,-0.8949958236014071,2880.187796828576,-0.7794878366916872,2912.0952252247525,-0.542746185209097,2943.626662855078,-0.0521807103477175,2974.1821400917684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,6.00064862461295,1778516195.502219,0.0117558331694453,6737.84949720329,6741.566156738087,2763.023746575854,6741.637715866369,6745.962261209768,2772.8847172577803,6751.211284653238,6752.034622673227,2798.771433818544,6755.537344499802,6757.067515358986,2810.3174267559225,6755.454198123301,6753.440546199223,2834.976420536601,6759.18667206651,6759.537856466059,2847.168405411039,6735.209079377692,6736.381168811322,2869.1346751194783,6744.5393556866475,6746.6437509551615,2875.5616379295775,6740.846856374362,6744.942192132531,2874.991358913494,6744.3726854540455,6749.103864963171,2886.5838794260317,6754.542392334259,6755.023218815906,2906.489025610305,6756.324537702113,6757.03540972583,2917.9233134642295,6756.956897026011,6757.059215392609,2936.577714585426,6760.301118684476,6759.772816884189,2949.797683060056,6740.5062001405995,6743.275283491763,2969.4552021316945,6744.626422043586,6747.508688143777,2979.576898157969,-0.0030518083681105,2767.918968869183,-0.1254954258162317,2803.8425765628695,0.0920308616107175,2839.0575483681687,0.2535269946863194,2872.414597954534,-0.9423633730286748,2880.140429279149,-0.3761477921600161,2912.4985652692844,-0.6934068568016954,2943.4760021834854,-0.0932714400666658,2974.1410493620497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,6.094136749510653,1778516195.595351,0.0110451669897884,6736.748030076107,6741.703953602102,2763.023746575854,6740.027540728062,6745.457913317236,2772.8847172577803,6751.755333618608,6752.594900204787,2798.771433818544,6756.508387077054,6754.80463520494,2810.3174267559225,6756.644244582327,6756.723394565517,2834.976420536601,6761.887394932298,6762.058876119448,2847.168405411039,6737.448704037657,6740.5171806705985,2869.1346751194783,6745.6147415716605,6747.32956872574,2875.5616379295775,6739.258756915365,6743.917033957882,2874.991358913494,6743.429863679432,6745.805593422379,2886.5838794260317,6751.556663202617,6753.90764281566,2906.489025610305,6756.840928263594,6757.050139071432,2917.9233134642295,6756.0164547482955,6756.324803618913,2936.577714585426,6759.4306736558965,6757.811914295322,2949.797683060056,6741.013448665833,6744.493711220467,2969.4552021316945,6745.273918757832,6748.364509276522,2979.576898157969,-0.0090454597056555,2767.9129752178455,-0.491642113237175,2803.4764298754485,-0.2246109257572695,2838.740906580801,0.1592865108756123,2872.3203574707236,-0.7080349230012962,2880.374757729176,-0.7341442163741041,2912.14056884507,-0.897669500966189,2943.271739539321,-0.1175251158146985,2974.1167956863014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,6.168530208175071,1778516195.670222,0.0120019160676747,6737.229521349758,6741.547139101996,2763.023746575854,6741.356563865879,6746.520637589021,2772.8847172577803,6750.302168597364,6752.324135770394,2798.771433818544,6754.7493550753425,6755.004153803832,2810.3174267559225,6753.654681052663,6755.1536876853015,2834.976420536601,6757.914192927225,6758.006579148455,2847.168405411039,6735.220810282117,6737.211866919339,2869.1346751194783,6744.542557386068,6747.895499281719,2875.5616379295775,6741.327169361495,6744.295797291928,2874.991358913494,6743.051604670354,6748.86668857169,2886.5838794260317,6752.033615551549,6752.904746767736,2906.489025610305,6754.566677873887,6755.955866980468,2917.9233134642295,6754.639675092459,6756.207473179083,2936.577714585426,6758.078268178622,6757.724377235078,2949.797683060056,6740.044721398661,6743.715314668215,2969.4552021316945,6743.486128006846,6748.223655897546,2979.576898157969,0.0076028181237206,2767.929623495675,-0.4042428200237143,2803.563829168662,-0.433412049461138,2838.5321054570973,0.2711607521137565,2872.432231711962,-1.1199174322119958,2879.9628752199656,-0.3327184699613042,2912.5419945914828,-0.8968645199851605,2943.272544520302,-0.0473291805398893,2974.1869916215765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,6.24395564571023,1778516195.745651,0.012008124962449,6736.583849374944,6741.7085765809825,2763.023746575854,6740.264830210594,6745.8110813949925,2772.8847172577803,6752.203297979644,6753.752500229239,2798.771433818544,6755.218221413944,6756.022202524681,2810.3174267559225,6754.609209279579,6756.816465446098,2834.976420536601,6759.514257114039,6759.71412262738,2847.168405411039,6736.983193752484,6738.25997340832,2869.1346751194783,6743.6871855610225,6748.776713940764,2875.5616379295775,6741.305853226152,6745.613778769448,2874.991358913494,6742.705316807775,6748.074919766482,2886.5838794260317,6752.837692942507,6753.737041904821,2906.489025610305,6756.039960876607,6756.74501329584,2917.9233134642295,6755.1024864749215,6753.98186111196,2936.577714585426,6756.5217073692575,6758.8070483235015,2949.797683060056,6740.144337806033,6745.172691567073,2969.4552021316945,6741.378280404683,6747.574849466638,2979.576898157969,-0.0114346258703127,2767.910586051681,-0.2890536557796345,2803.679018332906,-0.5170424613413507,2838.448475045217,0.3721564374917631,2872.53322739734,-0.976646047670828,2880.106146604506,-0.4402116015561821,2912.434501459888,-0.0575178040778644,2944.111891236209,-0.0424093894560324,2974.19191141266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,6.3528913331683725,1778516195.854728,0.012290583923459,6736.261494024513,6740.404639789713,2763.023746575854,6739.9584512638685,6745.196014304491,2772.8847172577803,6750.315311611701,6752.226944707645,2798.771433818544,6754.26041048996,6756.706330042487,2810.3174267559225,6755.707875110798,6754.848173732309,2834.976420536601,6759.713627471957,6758.487810618333,2847.168405411039,6735.260603050401,6738.278016016139,2869.1346751194783,6744.546579759759,6748.4445914967755,2875.5616379295775,6741.984751046856,6745.57708683559,2874.991358913494,6743.609314729346,6749.2647324021145,2886.5838794260317,6752.571789895161,6753.929620686492,2906.489025610305,6756.904596998502,6758.083248769753,2917.9233134642295,6755.997854326497,6756.564324357368,2936.577714585426,6758.860760460922,6758.982579392975,2949.797683060056,6740.725231531008,6744.409216920867,2969.4552021316945,6744.072193355137,6747.582192743833,2979.576898157969,0.0187350339217513,2767.940755711473,-0.14500112463131,2803.8230708640544,-0.2883652031338461,2838.6771523034245,0.2512727787223017,2872.4123437385706,-1.0570070334590038,2880.0257856187186,-0.437990789431343,2912.436722272013,-0.6641541788228147,2943.5052548614644,-0.1071160458536763,2974.1272047562625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,6.446488145622425,1778516195.947896,0.0114304588641971,6737.128803068741,6742.7364565822045,2763.023746575854,6741.032768896905,6746.178549378,2772.8847172577803,6750.235128526454,6752.069749671426,2798.771433818544,6757.14606320873,6755.933334352172,2810.3174267559225,6757.718468991656,6758.01499067763,2834.976420536601,6761.997704557262,6761.574439893634,2847.168405411039,6736.29161597946,6741.477739401535,2869.1346751194783,6742.959649417734,6747.8427850964335,2875.5616379295775,6741.0431610477735,6743.028095485528,2874.991358913494,6744.500544059662,6748.101338753552,2886.5838794260317,6752.715235198826,6754.087651679554,2906.489025610305,6756.085078093956,6758.47805116606,2917.9233134642295,6756.856999419261,6755.899344377542,2936.577714585426,6759.142960846043,6759.547724424611,2949.797683060056,6740.986633860072,6743.745095821743,2969.4552021316945,6744.781297184949,6748.201548124828,2979.576898157969,-0.0510137114586413,2767.8710069660924,-0.5484639245299426,2803.4196080641555,-0.3376509345197884,2838.6278665720383,0.2025012415740844,2872.3635722014224,-1.0211576260826103,2880.061635026095,-0.2570231985987167,2912.6176898628455,-0.3794489346665963,2943.7899601056206,-0.0668294291658216,2974.1674913729503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,6.5222378126345575,1778516196.024171,0.0124826249666512,6738.987239050036,6742.900725922303,2763.023746575854,6740.93189167711,6747.156990249717,2772.8847172577803,6752.0685499893025,6753.493107558761,2798.771433818544,6756.90074578965,6755.540342940978,2810.3174267559225,6757.125589143259,6754.188224776111,2834.976420536601,6759.629035363879,6760.225037442309,2847.168405411039,6735.963509796131,6738.418935110187,2869.1346751194783,6744.73031451539,6749.561700339274,2875.5616379295775,6742.1507580157095,6745.03776935538,2874.991358913494,6745.462941284347,6749.182232478529,2886.5838794260317,6753.685224806676,6753.545526790354,2906.489025610305,6756.780653788551,6757.028521869365,2917.9233134642295,6756.371788366904,6756.500920011004,2936.577714585426,6761.1446541553305,6760.839089769844,2949.797683060056,6742.611801204266,6743.5826527493355,2969.4552021316945,6742.81998807959,6749.136436714856,2979.576898157969,0.0732828810513968,2767.9953035586027,-0.5188526970701072,2803.4492192916155,0.254774459470254,2839.2202919660285,0.3128762811425786,2872.4739472409906,-0.958196211983966,2880.1245964401933,-0.3523489263116616,2912.5223641351326,-0.6625485984172045,2943.50686044187,0.1589763178963209,2974.3932971200124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,6.598348208121024,1778516196.099811,0.0115424159448593,6738.071050218541,6744.059378916159,2763.023746575854,6742.543462114498,6745.904791087201,2772.8847172577803,6750.98749732555,6752.858243420851,2798.771433818544,6756.346987804504,6758.0712488920135,2810.3174267559225,6755.516563254576,6757.541791729071,2834.976420536601,6762.058865421645,6761.5267720145475,2847.168405411039,6736.9754454870545,6738.551283736284,2869.1346751194783,6743.538721459792,6747.456652504814,2875.5616379295775,6742.513424213712,6745.266075740439,2874.991358913494,6743.691059693736,6749.647510468564,2886.5838794260317,6755.061672830639,6755.91227190757,2906.489025610305,6758.538373017085,6757.245211969312,2917.9233134642295,6757.502474248862,6757.527244246109,2936.577714585426,6758.975165815937,6758.98945043861,2949.797683060056,6740.908335116301,6743.890388788704,2969.4552021316945,6743.898314331998,6749.259693737202,2979.576898157969,-0.1479940217135227,2767.7740266558376,-0.2217020726361249,2803.7463699160494,-0.593540171131478,2838.371977335427,0.3115929034342401,2872.4726638632824,-1.148600137190185,2879.934192514987,-0.7342956025778126,2912.1404174588665,-0.595742870193947,2943.573666170093,0.0159232363565475,2974.250244038473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
