batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_01_ref,peak_01_ref_raw,peak_01_spike_ref,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_02_ref,peak_02_ref_raw,peak_02_spike_ref,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
196,0,2.9918606465216726,1785874178.616873,0.010762125020846725,-5288.272673693107,2806.827483148631,-5288.272673693107,False,-5280.554237857995,-5280.554237857995,False,-5291.694286709076,2812.827480859813,-5291.694286709076,False,-5279.92591007733,-5279.92591007733,False,-1.001461671538146,-1.0022288904867556,-0.0007672189486096492,0.053021842455959756,53.02184245595976,2809.997518803702,1.8920155029959946
197,0,3.0071482295170426,1785874178.636607,0.01966195902787149,-5292.623125725092,2806.827483148631,-5292.623125725092,False,-5286.089678148975,-5286.089678148975,False,-5278.002776777395,2812.827480859813,-5278.002776777395,False,-5287.857458095845,-5287.857458095845,False,-1.0012359698707203,-0.9981363564739512,0.0030996133967691186,-0.379798540167937,-379.798540167937,2809.564698421078,-13.552617048527583
198,0,3.02224906248739,1785874178.6471071,0.010425124899484217,-5289.990075628812,2806.827483148631,-5289.990075628812,False,-5286.089678148975,-5286.089678148975,False,-5278.002776777395,2812.827480859813,-5278.002776777395,False,-5287.857458095845,-5287.857458095845,False,-1.0007378606337232,-0.9981363564739512,0.0026015041597720057,-0.3240444212175148,-324.0444212175148,2809.6204525400285,-11.563103811644119
199,0,3.0374015419511124,1785874178.666852,0.01964149996638298,-5289.949179458624,2806.827483148631,-5289.949179458624,False,-5285.986278241203,-5285.986278241203,False,-5278.957630058033,2812.827480859813,-5278.957630058033,False,-5286.764466285977,-5286.764466285977,False,-1.0007496994900902,-0.9985233243739666,0.002226375116123558,-0.28205566098608215,-282.05566098608216,2809.66244130026,-10.064789501358911
200,0,3.0532375629991293,1785874178.678818,0.011905458057299256,-5287.6563573517815,2806.827483148631,-5287.6563573517815,False,-5285.986278241203,-5285.986278241203,False,-5278.957630058033,2812.827480859813,-5278.957630058033,False,-5286.764466285977,-5286.764466285977,False,-1.0003159446549177,-0.9985233243739666,0.0017926202809510627,-0.23350482739520012,-233.50482739520012,2809.7109921338506,-8.33231613599772
201,0,3.0693646044819616,1785874178.6990862,0.020185459055937827,-5286.719629869327,2806.827483148631,-5286.719629869327,False,-5289.918040880223,-5289.918040880223,False,-5284.313603086282,2812.827480859813,-5284.313603086282,False,-5281.287461909844,-5281.287461909844,False,-0.9993953760746047,-1.0005729930813771,-0.0011776170067724356,0.0989583167317076,98.9583167317076,2810.0434552779775,3.5311988556846847
202,0,3.0851111879455857,1785874178.710332,0.011181458015926182,-5284.3253241567,2806.827483148631,-5284.3253241567,False,-5289.918040880223,-5289.918040880223,False,-5284.313603086282,2812.827480859813,-5284.313603086282,False,-5281.287461909844,-5281.287461909844,False,-0.9989427592865706,-1.0005729930813771,-0.0016302337948065349,0.14962039718446868,149.6203971844687,2810.0941173584306,5.3390093200281425
203,0,3.1005468129878864,1785874178.7299662,0.019560541957616806,-5282.748729885141,2806.827483148631,-5282.748729885141,False,-5291.156911511235,-5291.156911511235,False,-5283.014431401837,2812.827480859813,-5283.014431401837,False,-5283.139977753887,-5283.139977753887,False,-0.9984108992103784,-0.9999762364138413,-0.0015653372034628577,0.14235642373345378,142.35642373345377,2810.0868533849793,5.07980387287517
204,0,3.1156012709834613,1785874178.740406,0.010351542034186423,-5280.311001061806,2806.827483148631,-5280.311001061806,False,-5291.156911511235,-5291.156911511235,False,-5283.014431401837,2812.827480859813,-5283.014431401837,False,-5283.139977753887,-5283.139977753887,False,-0.997950181665217,-0.9999762364138413,-0.002026054748624273,0.19392523416212876,193.92523416212876,2810.138422195408,6.91996981737542
205,0,3.1307824379764497,1785874178.760347,0.019864792004227638,-5292.343886504954,2806.827483148631,-5292.343886504954,False,-5287.33713094243,-5287.33713094243,False,-5279.951754240249,2812.827480859813,-5279.951754240249,False,-5286.419466146439,-5286.419466146439,False,-1.000946933293363,-0.9987765420531594,0.002170391240203573,-0.2757893012290022,-275.7893012290022,2809.668707660017,-9.841182601662938
206,0,3.146492646483239,1785874178.7718122,0.011386624886654317,-5290.452643287427,2806.827483148631,-5290.452643287427,False,-5287.33713094243,-5287.33713094243,False,-5279.951754240249,2812.827480859813,-5279.951754240249,False,-5286.419466146439,-5286.419466146439,False,-1.0005892403430765,-0.9987765420531594,0.0018126982899171473,-0.23575218925287475,-235.75218925287476,2809.708744771993,-8.412510321612716
207,0,3.162089104473125,1785874178.7915578,0.019675291026942432,-5294.401023400945,2806.827483148631,-5294.401023400945,False,-5288.02934785931,-5288.02934785931,False,-5289.0646486137375,2812.827480859813,-5289.0646486137375,False,-5275.647606416556,-5275.647606416556,False,-1.0012049243910142,-1.002543202882024,-0.00133827849100987,0.11694139923169586,116.94139923169585,2810.0614383604775,4.17290177104253
208,0,3.177798166987486,1785874178.803211,0.01158374990336597,-5294.851085926609,2806.827483148631,-5294.851085926609,False,-5288.02934785931,-5288.02934785931,False,-5289.0646486137375,2812.827480859813,-5289.0646486137375,False,-5275.647606416556,-5275.647606416556,False,-1.0012900340785855,-1.002543202882024,-0.0012531688034385091,0.10741494340185863,107.41494340185862,2810.0519119046476,3.832962582138832
209,0,3.1936634379671887,1785874178.823363,0.02006254205480218,-5286.08068202809,2806.827483148631,-5286.08068202809,False,-5294.073553703633,-5294.073553703633,False,-5288.694028898683,2812.827480859813,-5288.694028898683,False,-5283.26333404652,-5283.26333404652,False,-0.998490222775626,-1.0010279053889226,-0.0025376826132965657,0.2511925135188752,251.19251351887522,2810.195689474765,8.96347821577488
210,0,3.209518729534466,1785874178.83482,0.011341625009663403,-5284.3497496980035,2806.827483148631,-5284.3497496980035,False,-5294.073553703633,-5294.073553703633,False,-5288.694028898683,2812.827480859813,-5288.694028898683,False,-5283.26333404652,-5283.26333404652,False,-0.998163266167916,-1.0010279053889226,-0.0028646392210066596,0.2877892602642096,287.7892602642096,2810.23228622151,10.269385536119383
211,0,3.2251491669449024,1785874178.854672,0.01977016602177173,-5293.78211300866,2806.827483148631,-5293.78211300866,False,-5286.33321727436,-5286.33321727436,False,-5285.093304770423,2812.827480859813,-5285.093304770423,False,-5274.8512307788405,-5274.8512307788405,False,-1.0014090855472295,-1.001941680161863,-0.0005325946146335081,0.026759986514418233,26.759986514418234,2809.97125694776,0.954895322381467
212,0,3.240481896500569,1785874178.865474,0.010709124966524541,-5292.736255317339,2806.827483148631,-5292.736255317339,False,-5286.33321727436,-5286.33321727436,False,-5285.093304770423,2812.827480859813,-5285.093304770423,False,-5274.8512307788405,-5274.8512307788405,False,-1.0012112437449185,-1.001941680161863,-0.0007304364169444799,0.04890471815181961,48.904718151819615,2809.9934016793977,1.7451012757571942
213,0,3.255645208468195,1785874178.8849878,0.019427582970820367,-5282.662502940234,2806.827483148631,-5282.662502940234,False,-5292.825661037807,-5292.825661037807,False,-5287.532969829539,2812.827480859813,-5287.532969829539,False,-5281.881477652225,-5281.881477652225,False,-0.9980798237560728,-1.001069977090782,-0.0029901533347092,0.301838244514162,301.838244514162,2810.2463352057603,10.770705270987797
214,0,3.2705551044782624,1785874178.895305,0.010247708996757865,-5281.673561544258,2806.827483148631,-5281.673561544258,False,-5292.825661037807,-5292.825661037807,False,-5287.532969829539,2812.827480859813,-5287.532969829539,False,-5281.881477652225,-5281.881477652225,False,-0.9978929781164637,-1.001069977090782,-0.0031769989743183347,0.32275215905816346,322.75215905816344,2810.2672491203043,11.516991116834266
215,0,3.2860529585159384,1785874178.91589,0.020333916996605694,-5291.743871355272,2806.827483148631,-5291.743871355272,False,-5287.127364978452,-5287.127364978452,False,-5285.617097081559,2812.827480859813,-5285.617097081559,False,-5276.584227585447,-5276.584227585447,False,-1.000873159668405,-1.0017118781974312,-0.0008387185290261723,0.06102489844319736,61.02489844319736,2810.005521859689,2.177594149414693
216,0,3.302286166988779,1785874178.927806,0.011779833934269845,-5290.031567154956,2806.827483148631,-5290.031567154956,False,-5287.127364978452,-5287.127364978452,False,-5285.617097081559,2812.827480859813,-5285.617097081559,False,-5276.584227585447,-5276.584227585447,False,-1.0005492968063796,-1.0017118781974312,-0.0011625813910516314,0.0972753575630636,97.27535756306361,2810.041772318809,3.4711446461270197
217,0,3.318348209024407,1785874178.948118,0.02018774999305606,-5292.974500027243,2806.827483148631,-5292.974500027243,False,-5286.505042585228,-5286.505042585228,False,-5287.060218660422,2812.827480859813,-5287.060218660422,False,-5274.617478481471,-5274.617478481471,False,-1.0012237683289624,-1.0023589843680063,-0.0011352160390438737,0.0942123123961868,94.2123123961868,2810.0387092736423,3.361843862267585
218,0,3.3339889380149543,1785874178.958941,0.010618292028084397,-5292.425112061141,2806.827483148631,-5292.425112061141,False,-5286.505042585228,-5286.505042585228,False,-5287.060218660422,2812.827480859813,-5287.060218660422,False,-5274.617478481471,-5274.617478481471,False,-1.001119845612219,-1.0023589843680063,-0.0012391387557872946,0.10584453898546665,105.84453898546666,2810.0503415002313,3.7769247425587587
219,0,3.34946100047091,1785874178.9791732,0.02010008308570832,-5291.874643683445,2806.827483148631,-5291.874643683445,False,-5289.084597689542,-5289.084597689542,False,-5279.826696930593,2812.827480859813,-5279.826696930593,False,-5286.948279115631,-5286.948279115631,False,-1.000527510184867,-0.9986529881116544,0.0018745220732125922,-0.242672218659676,-242.672218659676,2809.7018247425863,-8.659442572783187
220,0,3.365704709023703,1785874178.9913962,0.012044499977491796,-5290.473873441675,2806.827483148631,-5290.473873441675,False,-5289.084597689542,-5289.084597689542,False,-5279.826696930593,2812.827480859813,-5279.826696930593,False,-5286.948279115631,-5286.948279115631,False,-1.0002626684687064,-0.9986529881116544,0.0016096803570520013,-0.21302808550753952,-213.02808550753952,2809.7314688757383,-7.601630227931042
221,0,3.3816110839834437,1785874179.010941,0.019383500097319484,-5289.296604211878,2806.827483148631,-5289.296604211878,False,-5280.1851331112275,-5280.1851331112275,False,-5288.841653255653,2812.827480859813,-5288.841653255653,False,-5282.404697863496,-5282.404697863496,False,-1.001725596900668,-1.0012185653618626,0.0005070315388053803,-0.08960693848427953,-89.60693848427952,2809.8548900227615,-3.197507082653423
222,0,3.3968044169596396,1785874179.021843,0.010815000045113266,-5289.089953899781,2806.827483148631,-5289.089953899781,False,-5280.1851331112275,-5280.1851331112275,False,-5288.841653255653,2812.827480859813,-5288.841653255653,False,-5282.404697863496,-5282.404697863496,False,-1.0016864599562452,-1.0012185653618626,0.0004678945943825674,-0.0852262812054461,-85.2262812054461,2809.8592706800405,-3.0411890238883137
223,0,3.4120619374443777,1785874179.0414631,0.019549124990589917,-5280.97589207047,2806.827483148631,-5280.97589207047,False,-5292.527272086976,-5292.527272086976,False,-5285.306017613499,2812.827480859813,-5285.306017613499,False,-5282.750870110075,-5282.750870110075,False,-0.997817417006535,-1.0004836774563572,-0.002666260449822211,0.2655844248900757,265.5844248900757,2810.210081386136,9.477034859052088
224,0,3.427601771429181,1785874179.0529249,0.011393374996259809,-5279.60202314712,2806.827483148631,-5279.60202314712,False,-5292.527272086976,-5292.527272086976,False,-5285.306017613499,2812.827480859813,-5285.306017613499,False,-5282.750870110075,-5282.750870110075,False,-0.9975578304512431,-1.0004836774563572,-0.0029258470051141128,0.29464033995185346,294.64033995185343,2810.239137301198,10.513857406218008
225,0,3.443430687475484,1785874179.0731368,0.02013362490106374,-5282.798816862926,2806.827483148631,-5282.798816862926,False,-5292.172210697537,-5292.172210697537,False,-5287.092322698875,2812.827480859813,-5287.092322698875,False,-5280.347778910313,-5280.347778910313,False,-0.9982288191953271,-1.0012772915858876,-0.003048472390560497,0.3083659844866459,308.3659844866459,2810.2528629457324,11.003639183794103
226,0,3.4595266254618764,1785874179.085113,0.011859582969918847,-5281.992190604273,2806.827483148631,-5281.992190604273,False,-5292.172210697537,-5292.172210697537,False,-5287.092322698875,2812.827480859813,-5287.092322698875,False,-5280.347778910313,-5280.347778910313,False,-0.9980764004480643,-1.0012772915858876,-0.003200891137823292,0.3254264449920459,325.4264449920459,2810.269923406238,11.612419532973377
227,0,3.475303791987244,1785874179.104644,0.019358165911398828,-5288.831256453565,2806.827483148631,-5288.831256453565,False,-5287.285982157926,-5287.285982157926,False,-5280.069746349124,2812.827480859813,-5280.069746349124,False,-5286.4918430918115,-5286.4918430918115,False,-1.0002922622874673,-0.998785187429906,0.0015070748575612969,-0.201543297034112,-201.54329703411202,2809.7429536642117,-7.19181048508821
228,0,3.4911941254977137,1785874179.116867,0.012082417029887438,-5286.5012897164215,2806.827483148631,-5286.5012897164215,False,-5287.285982157926,-5287.285982157926,False,-5280.069746349124,2812.827480859813,-5280.069746349124,False,-5286.4918430918115,-5286.4918430918115,False,-0.999851588802998,-0.998785187429906,0.0010664013730919963,-0.15221804858155058,-152.2180485815506,2809.792278912664,-5.4317031323704885
229,0,3.507061521464493,1785874179.136435,0.019493125029839575,-5292.038641658172,2806.827483148631,-5292.038641658172,False,-5285.550032492084,-5285.550032492084,False,-5287.297594921401,2812.827480859813,-5287.297594921401,False,-5275.337199381786,-5275.337199381786,False,-1.001227612855086,-1.002267228631568,-0.001039615776481817,0.08351163066880218,83.51163066880218,2810.028008591915,2.9800039490723016
230,0,3.5227527504903264,1785874179.148253,0.01174883299972862,-5292.3152077566365,2806.827483148631,-5292.3152077566365,False,-5285.550032492084,-5285.550032492084,False,-5287.297594921401,2812.827480859813,-5287.297594921401,False,-5275.337199381786,-5275.337199381786,False,-1.0012799377970059,-1.002267228631568,-0.0009872908345620601,0.07765482091868514,77.65482091868515,2810.0221517821647,2.7710113088311856
231,0,3.538512979459483,1785874179.167959,0.01962787506636232,-5288.8192543166615,2806.827483148631,-5288.8192543166615,False,-5288.318450984796,-5288.318450984796,False,-5281.4140680752325,2812.827480859813,-5281.4140680752325,False,-5287.380885618565,-5287.380885618565,False,-1.0000946999195504,-0.9988714984465065,0.001223201473043889,-0.16976892050847808,-169.7689205084781,2809.7747280407375,-6.057983175438127
232,0,3.5538313544820994,1785874179.178881,0.010843124939128757,-5286.857836173455,2806.827483148631,-5286.857836173455,False,-5288.318450984796,-5288.318450984796,False,-5281.4140680752325,2812.827480859813,-5281.4140680752325,False,-5287.380885618565,-5287.380885618565,False,-0.9997238035445712,-0.9988714984465065,0.0008523050980647762,-0.12825392927175527,-128.25392927175528,2809.816243031974,-4.5765746956806765
233,0,3.5691619379795156,1785874179.198604,0.01963220804464072,-5283.26036058903,2806.827483148631,-5283.26036058903,False,-5292.1079375035715,-5292.1079375035715,False,-5285.773416559135,2812.827480859813,-5285.773416559135,False,-5282.468109253135,-5282.468109253135,False,-0.9983281563756775,-1.0006257126853657,-0.002297556309688198,0.22431481380943633,224.31481380943632,2810.1688117750555,8.004382451093218
