batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
299,3.0470739994198084,1785872548.135807,0.01105683296918869,-5280.076214200568,2806.913354404411,-5280.076214200568,False,-5288.46289085185,2813.913351734123,-5288.46289085185,False,-1.0087254212143164,-1.010327643150981,-0.001602221936664483,0.13614257343431463,136.14257343431464,2810.647083942291,4.858070704907031
300,3.058317395451013,1785872548.147083,0.011184709030203521,-5291.9487850353025,2806.913354404411,-5291.9487850353025,False,-5290.5857596967935,2813.913351734123,-5290.5857596967935,False,-1.010993601356102,-1.0107332039199788,0.00026039743612327193,-0.05935755966945885,-59.357559669458844,2810.451583809187,-2.118097333337812
301,3.069361916393973,1785872548.157939,0.01081683300435543,-5284.409826695601,2806.913354404411,-5284.409826695601,False,-5284.009114527616,2813.913351734123,-5284.009114527616,False,-1.0095533306823037,-1.0094767771376125,7.655354469116027e-05,-0.04006134393671878,-40.06134393671878,2810.4708800249196,-1.4295369660547665
302,3.079801707994193,1785872548.168003,0.009993084007874131,-5278.331633401596,2806.913354404411,-5278.331633401596,False,-5278.865733410766,2813.913351734123,-5278.865733410766,False,-1.0083921300022403,-1.0084941664568035,-0.00010203645456319244,-0.021316575609213982,-21.31657560921398,2810.4896247932475,-0.7606542823727512
303,3.0904496249277145,1785872548.17914,0.011033999966457486,-5283.473255494086,2806.913354404411,-5283.473255494086,False,-5293.791979704742,2813.913351734123,-5293.791979704742,False,-1.0093744046324857,-1.0113457321291976,-0.0019713274967119165,0.17488381449131868,174.88381449131867,2810.685825183348,6.240501516247455
304,3.1020790204638615,1785872548.191322,0.012132541043683887,-5283.702865482776,2806.913354404411,-5283.702865482776,False,-5277.463063544946,2813.913351734123,-5277.463063544946,False,-1.0094182701797165,-1.0082261951825595,0.001192074997157011,-0.15714623826528176,-157.14623826528177,2810.353795130591,-5.607559173040314
305,3.1136734579340555,1785872548.2022452,0.010799334035255015,-5284.209404896537,2806.913354404411,-5284.209404896537,False,-5289.031320108812,2813.913351734123,-5289.031320108812,False,-1.0095150413555063,-1.010436237992873,-0.0009211966373667835,0.0646623029051469,64.6623029051469,2810.5756036717617,2.307390197871357
306,3.124097895459272,1785872548.212254,0.009970624931156635,-5285.824857107926,2806.913354404411,-5285.824857107926,False,-5293.598973010973,2813.913351734123,-5293.598973010973,False,-1.0098236633613784,-1.0113088594117272,-0.0014851960503488026,0.12385956130336029,123.8595613033603,2810.63480093016,4.419767388786765
307,3.1341499994741753,1785872548.222348,0.010058833053335547,-5285.003432466301,2806.913354404411,-5285.003432466301,False,-5282.074675245285,2813.913351734123,-5282.074675245285,False,-1.0096667353391295,-1.0091072146539055,0.0005595206852240242,-0.09075347225792621,-90.7534722579262,2810.4201878965987,-3.2384196495120685
308,3.1443986869999208,1785872548.2327948,0.010368957999162376,-5293.360558730935,2806.913354404411,-5293.360558730935,False,-5288.880555980072,2813.913351734123,-5288.880555980072,False,-1.0112633118598928,-1.010407435452323,0.0008558764075698999,-0.12185890582698079,-121.85890582698079,2810.3890824630294,-4.3483765995925205
309,3.155603999970481,1785872548.2446132,0.01166524994187057,-5282.32665586698,2806.913354404411,-5282.32665586698,False,-5285.045028578415,2813.913351734123,-5285.045028578415,False,-1.0091553539701665,-1.009674682015278,-0.0005193280451114557,0.022482260957792398,22.4822609577924,2810.5334236298145,0.8022502482797744
310,3.1669146249769256,1785872548.255511,0.010846249992027879,-5276.425772534157,2806.913354404411,-5276.425772534157,False,-5273.260535807073,2813.913351734123,-5273.260535807073,False,-1.0080280272453306,-1.0074233286346963,0.00060469861063428,-0.09549533769758294,-95.49533769758294,2810.415446031159,-3.407626951812123
311,3.177796791482251,1785872548.266389,0.010829832986928523,-5283.302967876028,2806.913354404411,-5283.302967876028,False,-5284.32008588807,2813.913351734123,-5284.32008588807,False,-1.0093418722518372,-1.009536186264268,-0.00019431401243075186,-0.011631142767077043,-11.631142767077042,2810.4993102260896,-0.4150422055051757
312,3.188072791439481,1785872548.276056,0.009614333044737577,-5288.044591496775,2806.913354404411,-5288.044591496775,False,-5290.636838646576,2813.913351734123,-5290.636838646576,False,-1.0102477296845793,-1.0107429622327462,-0.0004952325481668574,0.019953202724697708,19.953202724697707,2810.530894571581,0.7120040938016595
313,3.198028311948292,1785872548.2863,0.010190041968598962,-5289.336288473883,2806.913354404411,-5289.336288473883,False,-5289.172622795489,2813.913351734123,-5289.172622795489,False,-1.0104945002849373,-1.0104632329843002,3.126730063707228e-05,-0.03530810939524973,-35.30810939524973,2810.475633259461,-1.259923972139942
314,3.208050728950184,1785872548.296106,0.009755707927979529,-5293.238816211756,2806.913354404411,-5293.238816211756,False,-5297.141207934713,2813.913351734123,-5297.141207934713,False,-1.0112400537157,-1.011985581161667,-0.0007455274459668981,0.04622410194865806,46.22410194865806,2810.557165470805,1.649446972190196
315,3.2178178119356744,1785872548.305824,0.009659041999839246,-5281.828540208454,2806.913354404411,-5281.828540208454,False,-5285.472878014489,2813.913351734123,-5285.472878014489,False,-1.009060192099944,-1.0097564199647149,-0.0006962278647708597,0.041049628394589616,41.04962839458962,2810.551990997251,1.4648026118537545
316,3.227761165937409,1785872548.316001,0.010123000014573336,-5284.170908090595,2806.913354404411,-5284.170908090595,False,-5287.998699452884,2813.913351734123,-5287.998699452884,False,-1.0095076867823498,-1.0102389622976276,-0.0007312755152777406,0.04472822233555927,44.72822233555927,2810.555669591192,1.596068453309994
317,3.237975645402912,1785872548.326179,0.010054458980448544,-5283.887453006084,2806.913354404411,-5283.887453006084,False,-5285.866619800104,2813.913351734123,-5285.866619800104,False,-1.009453534467512,-1.0098316418616027,-0.0003781073940907209,0.007659771470724665,7.659771470724665,2810.518601140327,0.27332898482460266
318,3.2480973119381815,1785872548.3363168,0.01008404209278524,-5287.97290093835,2806.913354404411,-5287.97290093835,False,-5286.903583763793,2813.913351734123,-5286.903583763793,False,-1.010234033653346,-1.0100297473185358,0.00020428633481017755,-0.05346815041302497,-53.468150413024965,2810.4574732184433,-1.9079414221033746
319,3.25815106194932,1785872548.3462842,0.009914542082697153,-5283.314058440566,2806.913354404411,-5283.314058440566,False,-5285.327416939205,2813.913351734123,-5285.327416939205,False,-1.0093439910345843,-1.0097286305392439,-0.00038463950465961183,0.008345380406357837,8.345380406357837,2810.519286749263,0.29779404818576355
320,3.2680634789867327,1785872548.3561442,0.009809707989916205,-5283.316981997127,2806.913354404411,-5283.316981997127,False,-5284.03169147538,2813.913351734123,-5284.03169147538,False,-1.009344549561716,-1.0094810903217826,-0.00013654076006663907,-0.017695011044210535,-17.695011044210535,2810.4932463578125,-0.631423460041769
321,3.2778463539434597,1785872548.365851,0.009656958049163222,-5284.217986062291,2806.913354404411,-5284.217986062291,False,-5286.943778463796,2813.913351734123,-5286.943778463796,False,-1.0095166807333653,-1.0100374262636962,-0.0005207455303308794,0.022631039904859408,22.63103990485941,2810.5335724087613,0.8075592315465104
322,3.287815145449713,1785872548.376076,0.010177124990150332,-5286.438842192132,2806.913354404411,-5286.438842192132,False,-5292.2763914784355,2813.913351734123,-5292.2763914784355,False,-1.0099409613581423,-1.011056188510896,-0.001115227152753695,0.0850277045210236,85.0277045210236,2810.5959690733775,3.0341030731167424
323,3.297892645408865,1785872548.3860118,0.009892125031910837,-5286.311370235658,2806.913354404411,-5286.311370235658,False,-5285.420784301739,2813.913351734123,-5285.420784301739,False,-1.009916608640914,-1.0097464677878514,0.00017014085306255033,-0.049884247913094155,-49.88424791309416,2810.461057120943,-1.780054521591998
324,3.30808420793619,1785872548.396459,0.01040091598406434,-5281.05912369716,2806.913354404411,-5281.05912369716,False,-5284.254433474953,2813.913351734123,-5284.254433474953,False,-1.0089131999045746,-1.0095236437827984,-0.000610443878223732,0.03204575941676662,32.04575941676662,2810.542987128273,1.143511255237176
325,3.318496603402309,1785872548.406833,0.01032037497498095,-5283.23524620228,2806.913354404411,-5283.23524620228,False,-5289.008895986795,2813.913351734123,-5289.008895986795,False,-1.0093289344511114,-1.010431954005103,-0.0011030195539916132,0.08374639755206811,83.74639755206812,2810.5946877664087,2.9883813000309773
326,3.328790499945171,1785872548.417048,0.010168999899178743,-5279.711549041784,2806.913354404411,-5279.711549041784,False,-5285.37698444234,2813.913351734123,-5285.37698444234,False,-1.00865575422449,-1.0097381000996155,-0.0010823458751254567,0.08157649261651001,81.57649261651001,2810.592517861473,2.9109510639633887
327,3.3392152914311737,1785872548.427687,0.010599416913464665,-5288.387037320049,2806.913354404411,-5288.387037320049,False,-5291.825375187213,2813.913351734123,-5291.825375187213,False,-1.0103131518098123,-1.0109700246791855,-0.0006568728693732151,0.03691893645025395,36.91893645025395,2810.5478603053066,1.3174042410167697
328,3.349829520448111,1785872548.438278,0.010544459102675319,-5276.594313353914,2806.913354404411,-5276.594313353914,False,-5282.756382003239,2813.913351734123,-5282.756382003239,False,-1.008060225911127,-1.009237450451395,-0.0011772245402679182,0.09153493712484662,91.53493712484662,2810.6024763059813,3.2663052071384033
329,3.3602298124460503,1785872548.4484851,0.01015062490478158,-5283.893640920622,2806.913354404411,-5283.893640920622,False,-5282.93510101782,2813.913351734123,-5282.93510101782,False,-1.0094547166297472,-1.009271593597431,0.000183123032316157,-0.05124685468565152,-51.24685468565152,2810.4596945141707,-1.8286773724540224
330,3.3704249374568462,1785872548.4586618,0.01011587493121624,-5286.9152214445085,2806.913354404411,-5286.9152214445085,False,-5292.050883332824,2813.913351734123,-5292.050883332824,False,-1.0100319706243945,-1.0110131065950407,-0.0009811359706461964,0.07095352257432617,70.95352257432617,2810.5818948914307,2.531884191204902
331,3.3804088534088805,1785872548.468454,0.009732624981552362,-5282.345445792707,2806.913354404411,-5282.345445792707,False,-5284.353898584834,2813.913351734123,-5284.353898584834,False,-1.009158943667545,-1.009542645967765,-0.0003837023002200013,0.008247011627762412,8.247011627762411,2810.519188380484,0.2942838862318874
332,3.3905701244366355,1785872548.47909,0.01046841696370393,-5284.177421523978,2806.913354404411,-5284.177421523978,False,-5288.6968349787585,2813.913351734123,-5288.6968349787585,False,-1.0095089311329173,-1.0103723367081159,-0.0008634055751985947,0.05859656531476656,58.596565314766565,2810.5695379341714,2.090942239322244
333,3.401310853951145,1785872548.4898188,0.010654457961209118,-5279.690385732188,2806.913354404411,-5279.690385732188,False,-5281.999005104381,2813.913351734123,-5281.999005104381,False,-1.0086517111070197,-1.0090927583484166,-0.0004410472413969302,0.014265924453810391,14.265924453810392,2810.5252072933104,0.5090609639526974
334,3.4116915204213,1785872548.4998531,0.009980040951631963,-5282.019485282881,2806.913354404411,-5282.019485282881,False,-5282.384868722684,2813.913351734123,-5282.384868722684,False,-1.0090966709579787,-1.0091664751708855,-6.980421290680994e-05,-0.024699664836201108,-24.69966483620111,2810.4862417040204,-0.8813754223594458
335,3.4215414579375647,1785872548.509541,0.009642583900131285,-5282.564558180762,2806.913354404411,-5282.564558180762,False,-5285.729921753217,2813.913351734123,-5285.729921753217,False,-1.0092008037140607,-1.0098055265577073,-0.0006047228436465435,0.03144528084466971,31.445280844669707,2810.5423866497013,1.1220839582026017
336,3.431362895469647,1785872548.5194821,0.009881290956400335,-5282.876001772778,2806.913354404411,-5282.876001772778,False,-5282.245289910445,2813.913351734123,-5282.245289910445,False,-1.0092603030575922,-1.00913980951485,0.00012049354274212831,-0.04467327678410824,-44.67327678410824,2810.4662680920724,-1.5941077927529346
337,3.441173707949929,1785872548.5291672,0.009637499926611781,-5281.7464009536325,2806.913354404411,-5281.7464009536325,False,-5285.706750313294,2813.913351734123,-5285.706750313294,False,-1.0090444999108437,-1.0098010997995415,-0.0007565998886978065,0.04738626318208101,47.38626318208101,2810.5583276320385,1.6909171846303528
338,3.451118166442029,1785872548.539371,0.010149416979402304,-5273.274901427392,2806.913354404411,-5273.274901427392,False,-5278.177089892105,2813.913351734123,-5278.177089892105,False,-1.0074260730962947,-1.0083626054347183,-0.0009365323384236124,0.06627193482546913,66.27193482546913,2810.577213303682,2.364827819921108
339,3.4613738954649307,1785872548.54967,0.010246958932839334,-5281.871005899074,2806.913354404411,-5281.871005899074,False,-5285.382797933796,2813.913351734123,-5285.382797933796,False,-1.0090683049036082,-1.0097392107306709,-0.00067090582706264,0.03839183270388634,38.39183270388634,2810.5493332015603,1.3699626285999977
340,3.4714219164452516,1785872548.5594702,0.009755416889674962,-5283.686531466822,2806.913354404411,-5283.686531466822,False,-5284.083607910261,2813.913351734123,-5284.083607910261,False,-1.0094151496684862,-1.0094910086308218,-7.58589623355288e-05,-0.024064159624283925,-24.064159624283924,2810.4868772092323,-0.8586982452285157
341,3.4811147079453804,1785872548.569063,0.009552250034175813,-5283.5954748296,2806.913354404411,-5283.5954748296,False,-5281.577575877984,2813.913351734123,-5281.577575877984,False,-1.0093977538694465,-1.0090122469397431,0.0003855069297034053,-0.0724890254991385,-72.4890254991385,2810.4384523433573,-2.5866766164408546
342,3.4909670204506256,1785872548.5791738,0.010069290990941226,-5296.598384631843,2806.913354404411,-5296.598384631843,False,-5294.122147507413,2813.913351734123,-5294.122147507413,False,-1.0118818781765926,-1.0114088086156554,0.0004730695609371782,-0.08167958064487299,-81.67958064487298,2810.4292617882115,-2.9146296262087135
343,3.5014633329119533,1785872548.5900538,0.010834665969014168,-5281.491507473179,2806.913354404411,-5281.491507473179,False,-5291.657353974997,2813.913351734123,-5291.657353974997,False,-1.008995804111199,-1.0109379252811486,-0.0019421211699495178,0.1718183246478541,171.8183246478541,2810.6827596935045,6.131113497282833
344,3.5126379164285026,1785872548.6015291,0.011429583071731031,-5283.712699819665,2806.913354404411,-5283.712699819665,False,-5287.04845340343,2813.913351734123,-5287.04845340343,False,-1.0094201489680557,-1.0100574237539386,-0.0006372747858829353,0.034861925776519725,34.861925776519726,2810.545803294633,1.244002489884375
345,3.5240152284386568,1785872548.6128058,0.011217875056900084,-5292.340624140355,2806.913354404411,-5292.340624140355,False,-5297.35974264144,2813.913351734123,-5297.35974264144,False,-1.0110684597578103,-1.0120273308457908,-0.0009588710879804285,0.06861660522648244,68.61660522648243,2810.579557974083,2.4484943343734815
